report date,Number recovered,Number of deaths,Cumulative number of cases,currently infected,time,population,random graph probability,susceptible,theta,alpha,gamma,country,R0,beta,delta,epsilon,theta fitted,recovered fitted,death fitted,susceptible fitted,infected fitted,graph type
2003-05-17,5.0,2.0,7.0,0.0,37,24341859.0,4.9371594234286484e-06,24341852.0,0.999999997607161,5.270221066688841e-05,1.2273723564160123e-05,Malaysia,1.0101866213692832,0.00011367697867978295,0.01338553600611355,4.4675758179250515e-06,0.9999999989613844,0,2,24341856,1,poisson
2003-05-19,5.0,2.0,7.0,0.0,39,24343828.0,4.9371594234286484e-06,24343821.0,0.999999997607548,5.270221066688841e-05,1.2273723564160123e-05,Malaysia,1.0101866213692832,0.00011367697867978295,0.01338553600611355,4.4675758179250515e-06,0.9999999989608104,0,2,24343825,1,poisson
2003-05-20,5.0,2.0,7.0,0.0,40,24344812.0,4.9371594234286484e-06,24344805.0,0.9999999976077414,5.270221066688841e-05,1.2273723564160123e-05,Malaysia,1.0101866213692832,0.00011367697867978295,0.01338553600611355,4.4675758179250515e-06,0.9999999989605228,0,2,24344809,1,poisson
2003-05-21,5.0,2.0,8.0,1.0,41,24345796.0,4.9371594234286484e-06,24345788.0,0.9999999972662112,5.270221066688841e-05,1.2273723564160123e-05,Malaysia,1.0101866213692832,0.00011367697867978295,0.01338553600611355,4.4675758179250515e-06,0.9999999989602342,0,2,24345793,1,poisson
2003-05-22,5.0,2.0,8.0,1.0,42,24346780.0,4.9371594234286484e-06,24346772.0,0.999999997266432,5.270221066688841e-05,1.2273723564160123e-05,Malaysia,1.0101866213692832,0.00011367697867978295,0.01338553600611355,4.4675758179250515e-06,0.9999999989599448,0,2,24346777,1,poisson
2003-05-23,5.0,2.0,8.0,1.0,43,24347764.0,4.9371594234286484e-06,24347756.0,0.9999999972666532,5.270221066688841e-05,1.2273723564160123e-05,Malaysia,1.0101866213692832,0.00011367697867978295,0.01338553600611355,4.4675758179250515e-06,0.9999999989596547,0,2,24347761,1,poisson
2003-05-24,5.0,2.0,8.0,1.0,44,24348749.0,4.9371594234286484e-06,24348741.0,0.9999999972668742,5.270221066688841e-05,1.2273723564160123e-05,Malaysia,1.0101866213692832,0.00011367697867978295,0.01338553600611355,4.4675758179250515e-06,0.999999998959368,0,2,24348746,1,poisson
2003-05-26,3.0,2.0,5.0,0.0,46,24350718.0,4.9371594234286484e-06,24350713.0,0.9999999982920728,5.270221066688841e-05,1.2273723564160123e-05,Malaysia,1.0101866213692832,0.00011367697867978295,0.01338553600611355,4.4675758179250515e-06,0.9999999989587832,0,2,24350715,1,poisson
2003-05-27,3.0,2.0,5.0,0.0,47,24351702.0,4.9371594234286484e-06,24351697.0,0.9999999982922108,5.270221066688841e-05,1.2273723564160123e-05,Malaysia,1.0101866213692832,0.00011367697867978295,0.01338553600611355,4.4675758179250515e-06,0.99999999895849,0,2,24351699,1,poisson
2003-05-28,3.0,2.0,5.0,0.0,48,24352687.0,4.9371594234286484e-06,24352682.0,0.9999999982923488,5.270221066688841e-05,1.2273723564160123e-05,Malaysia,1.0101866213692832,0.00011367697867978295,0.01338553600611355,4.4675758179250515e-06,0.999999998958196,0,2,24352684,1,poisson
2003-05-29,3.0,2.0,5.0,0.0,49,24353671.0,4.9371594234286484e-06,24353666.0,0.9999999982924868,5.270221066688841e-05,1.2273723564160123e-05,Malaysia,1.0101866213692832,0.00011367697867978295,0.01338553600611355,4.4675758179250515e-06,0.999999998957906,0,2,24353668,1,poisson
2003-05-30,3.0,2.0,5.0,0.0,50,24354656.0,4.9371594234286484e-06,24354651.0,0.999999998292625,5.270221066688841e-05,1.2273723564160123e-05,Malaysia,1.0101866213692832,0.00011367697867978295,0.01338553600611355,4.4675758179250515e-06,0.9999999989576104,0,2,24354653,1,poisson
2003-05-31,3.0,2.0,5.0,0.0,51,24355640.0,4.9371594234286484e-06,24355635.0,0.999999998292763,5.270221066688841e-05,1.2273723564160123e-05,Malaysia,1.0101866213692832,0.00011367697867978295,0.01338553600611355,4.4675758179250515e-06,0.999999998957314,0,2,24355637,1,poisson
2003-06-02,3.0,2.0,5.0,0.0,53,24357610.0,4.9371594234286484e-06,24357605.0,0.9999999982930392,5.270221066688841e-05,1.2273723564160123e-05,Malaysia,1.0101866213692832,0.00011367697867978295,0.01338553600611355,4.4675758179250515e-06,0.9999999989567292,0,2,24357607,1,poisson
2003-06-03,3.0,2.0,5.0,0.0,54,24358594.0,4.9371594234286484e-06,24358589.0,0.999999998293177,5.270221066688841e-05,1.2273723564160123e-05,Malaysia,1.0101866213692832,0.00011367697867978295,0.01338553600611355,4.4675758179250515e-06,0.9999999989564304,0,2,24358591,1,poisson
2003-06-04,3.0,2.0,5.0,0.0,55,24359579.0,4.9371594234286484e-06,24359574.0,0.9999999982933152,5.270221066688841e-05,1.2273723564160123e-05,Malaysia,1.0101866213692832,0.00011367697867978295,0.01338553600611355,4.4675758179250515e-06,0.9999999989561366,0,2,24359576,1,poisson
2003-06-05,3.0,2.0,5.0,0.0,56,24360564.0,4.9371594234286484e-06,24360559.0,0.9999999982934532,5.270221066688841e-05,1.2273723564160123e-05,Malaysia,1.0101866213692832,0.00011367697867978295,0.01338553600611355,4.4675758179250515e-06,0.999999998955842,0,2,24360561,1,poisson
2003-06-06,3.0,2.0,5.0,0.0,57,24361549.0,4.9371594234286484e-06,24361544.0,0.9999999982935912,5.270221066688841e-05,1.2273723564160123e-05,Malaysia,1.0101866213692832,0.00011367697867978295,0.01338553600611355,4.4675758179250515e-06,0.9999999989555408,0,2,24361546,1,poisson
2003-06-09,3.0,2.0,5.0,0.0,60,24364504.0,4.9371594234286484e-06,24364499.0,0.999999998294005,5.270221066688841e-05,1.2273723564160123e-05,Malaysia,1.0101866213692832,0.00011367697867978295,0.01338553600611355,4.4675758179250515e-06,0.9999999989546308,0,2,24364501,1,poisson
2003-06-10,3.0,2.0,5.0,0.0,61,24365489.0,4.9371594234286484e-06,24365484.0,0.9999999982941428,5.270221066688841e-05,1.2273723564160123e-05,Malaysia,1.0101866213692832,0.00011367697867978295,0.01338553600611355,4.4675758179250515e-06,0.9999999989543266,0,2,24365486,1,poisson
2003-06-11,3.0,2.0,5.0,0.0,62,24366474.0,4.9371594234286484e-06,24366469.0,0.9999999982942808,5.270221066688841e-05,1.2273723564160123e-05,Malaysia,1.0101866213692832,0.00011367697867978295,0.01338553600611355,4.4675758179250515e-06,0.9999999989540216,0,2,24366471,1,poisson
2003-06-12,3.0,2.0,5.0,0.0,63,24367459.0,4.9371594234286484e-06,24367454.0,0.9999999982944188,5.270221066688841e-05,1.2273723564160123e-05,Malaysia,1.0101866213692832,0.00011367697867978295,0.01338553600611355,4.4675758179250515e-06,0.9999999989537158,0,2,24367456,1,poisson
2003-06-13,3.0,2.0,5.0,0.0,64,24368444.0,4.9371594234286484e-06,24368439.0,0.9999999982945564,5.270221066688841e-05,1.2273723564160123e-05,Malaysia,1.0101866213692832,0.00011367697867978295,0.01338553600611355,4.4675758179250515e-06,0.9999999989534092,0,2,24368441,1,poisson
2003-06-16,3.0,2.0,5.0,0.0,67,24371400.0,4.9371594234286484e-06,24371395.0,0.9999999982949702,5.270221066688841e-05,1.2273723564160123e-05,Malaysia,1.0101866213692832,0.00011367697867978295,0.01338553600611355,4.4675758179250515e-06,0.9999999989524826,0,2,24371397,1,poisson
2003-06-17,3.0,2.0,5.0,0.0,68,24372385.0,4.9371594234286484e-06,24372380.0,0.999999998295108,5.270221066688841e-05,1.2273723564160123e-05,Malaysia,1.0101866213692832,0.00011367697867978295,0.01338553600611355,4.4675758179250515e-06,0.9999999989521726,0,2,24372382,1,poisson
2003-06-18,3.0,2.0,5.0,0.0,69,24373370.0,4.9371594234286484e-06,24373365.0,0.999999998295246,5.270221066688841e-05,1.2273723564160123e-05,Malaysia,1.0101866213692832,0.00011367697867978295,0.01338553600611355,4.4675758179250515e-06,0.999999998951862,0,2,24373367,1,poisson
2003-06-19,3.0,2.0,5.0,0.0,70,24374356.0,4.9371594234286484e-06,24374351.0,0.9999999982953838,5.270221066688841e-05,1.2273723564160123e-05,Malaysia,1.0101866213692832,0.00011367697867978295,0.01338553600611355,4.4675758179250515e-06,0.9999999989515584,0,2,24374353,1,poisson
2003-06-20,3.0,2.0,5.0,0.0,71,24375341.0,4.9371594234286484e-06,24375336.0,0.9999999982955216,5.270221066688841e-05,1.2273723564160123e-05,Malaysia,1.0101866213692832,0.00011367697867978295,0.01338553600611355,4.4675758179250515e-06,0.9999999989512536,0,2,24375338,1,poisson
2003-06-23,3.0,2.0,5.0,0.0,74,24378298.0,4.9371594234286484e-06,24378293.0,0.9999999982959351,5.270221066688841e-05,1.2273723564160123e-05,Malaysia,1.0101866213692832,0.00011367697867978295,0.01338553600611355,4.4675758179250515e-06,0.99999999895031,0,2,24378295,1,poisson
2003-06-24,3.0,2.0,5.0,0.0,75,24379283.0,4.9371594234286484e-06,24379278.0,0.9999999982960728,5.270221066688841e-05,1.2273723564160123e-05,Malaysia,1.0101866213692832,0.00011367697867978295,0.01338553600611355,4.4675758179250515e-06,0.9999999989499946,0,2,24379280,1,poisson
2003-06-25,3.0,2.0,5.0,0.0,76,24380269.0,4.9371594234286484e-06,24380264.0,0.9999999982962106,5.270221066688841e-05,1.2273723564160123e-05,Malaysia,1.0101866213692832,0.00011367697867978295,0.01338553600611355,4.4675758179250515e-06,0.9999999989496866,0,2,24380266,1,poisson
2003-06-26,3.0,2.0,5.0,0.0,77,24381254.0,4.9371594234286484e-06,24381249.0,0.9999999982963482,5.270221066688841e-05,1.2273723564160123e-05,Malaysia,1.0101866213692832,0.00011367697867978295,0.01338553600611355,4.4675758179250515e-06,0.9999999989493696,0,2,24381251,1,poisson
2003-06-27,3.0,2.0,5.0,0.0,78,24382240.0,4.9371594234286484e-06,24382235.0,0.999999998296486,5.270221066688841e-05,1.2273723564160123e-05,Malaysia,1.0101866213692832,0.00011367697867978295,0.01338553600611355,4.4675758179250515e-06,0.9999999989490514,0,2,24382237,1,poisson
2003-06-30,3.0,2.0,5.0,0.0,81,24385198.0,4.9371594234286484e-06,24385193.0,0.9999999982968992,5.270221066688841e-05,1.2273723564160123e-05,Malaysia,1.0101866213692832,0.00011367697867978295,0.01338553600611355,4.4675758179250515e-06,0.9999999989480902,0,2,24385195,1,poisson
2003-07-01,3.0,2.0,5.0,0.0,82,24386183.0,4.9371594234286484e-06,24386178.0,0.9999999982970368,5.270221066688841e-05,1.2273723564160123e-05,Malaysia,1.0101866213692832,0.00011367697867978295,0.01338553600611355,4.4675758179250515e-06,0.9999999989477691,0,2,24386180,1,poisson
2003-07-02,3.0,2.0,5.0,0.0,83,24387169.0,4.9371594234286484e-06,24387164.0,0.9999999982971746,5.270221066688841e-05,1.2273723564160123e-05,Malaysia,1.0101866213692832,0.00011367697867978295,0.01338553600611355,4.4675758179250515e-06,0.9999999989474468,0,2,24387166,1,poisson
2003-07-03,3.0,2.0,5.0,0.0,84,24388155.0,4.9371594234286484e-06,24388150.0,0.9999999982973122,5.270221066688841e-05,1.2273723564160123e-05,Malaysia,1.0101866213692832,0.00011367697867978295,0.01338553600611355,4.4675758179250515e-06,0.999999998947124,0,2,24388152,1,poisson
2003-07-04,3.0,2.0,5.0,0.0,85,24389141.0,4.9371594234286484e-06,24389136.0,0.99999999829745,5.270221066688841e-05,1.2273723564160123e-05,Malaysia,1.0101866213692832,0.00011367697867978295,0.01338553600611355,4.4675758179250515e-06,0.9999999989468,0,2,24389138,1,poisson
2003-07-07,3.0,2.0,5.0,0.0,88,24392099.0,4.9371594234286484e-06,24392094.0,0.9999999982978628,5.270221066688841e-05,1.2273723564160123e-05,Malaysia,1.0101866213692832,0.00011367697867978295,0.01338553600611355,4.4675758179250515e-06,0.9999999989458214,0,2,24392096,1,poisson
2003-07-08,3.0,2.0,5.0,0.0,89,24393085.0,4.9371594234286484e-06,24393080.0,0.9999999982980003,5.270221066688841e-05,1.2273723564160123e-05,Malaysia,1.0101866213692832,0.00011367697867978295,0.01338553600611355,4.4675758179250515e-06,0.9999999989454944,0,2,24393082,1,poisson
2003-07-09,3.0,2.0,5.0,0.0,90,24394072.0,4.9371594234286484e-06,24394067.0,0.999999998298138,5.270221066688841e-05,1.2273723564160123e-05,Malaysia,1.0101866213692832,0.00011367697867978295,0.01338553600611355,4.4675758179250515e-06,0.9999999989451664,0,2,24394069,1,poisson
2003-07-10,3.0,2.0,5.0,0.0,91,24395058.0,4.9371594234286484e-06,24395053.0,0.9999999982982756,5.270221066688841e-05,1.2273723564160123e-05,Malaysia,1.0101866213692832,0.00011367697867978295,0.01338553600611355,4.4675758179250515e-06,0.999999998944848,0,2,24395055,1,poisson
2003-07-11,3.0,2.0,5.0,0.0,92,24396044.0,4.9371594234286484e-06,24396039.0,0.9999999982984132,5.270221066688841e-05,1.2273723564160123e-05,Malaysia,1.0101866213692832,0.00011367697867978295,0.01338553600611355,4.4675758179250515e-06,0.9999999989445184,0,2,24396041,1,poisson
2003-08-15,3.0,2.0,5.0,0.0,127,24430588.0,4.9371594234286484e-06,24430583.0,0.9999999983032218,5.270221066688841e-05,1.2273723564160123e-05,Malaysia,1.0101866213692832,0.00011367697867978295,0.01338553600611355,4.4675758179250515e-06,0.9999999989320228,0,2,24430585,1,poisson
2003-04-10,0.0,1.0,3.0,2.0,0,24305475.0,0.0,24305472.0,0.9994224600216404,5.270221066688841e-05,1.2273723564160125e-05,Malaysia,1.6338231135305452,0.00012439840475461352,0.01338553600611355,4.4675758179250515e-06,0.9994224600216404,0,1,24305472,2,powerlaw
2003-04-11,0.0,1.0,4.0,3.0,1,24306458.0,0.0,24306454.0,0.9994224591901528,5.270221066688841e-05,1.2273723564160125e-05,Malaysia,1.6338231135305452,0.00012439840475461352,0.01338553600611355,4.4675758179250515e-06,0.9994224600329491,0,1,24306455,2,powerlaw
2003-04-12,0.0,1.0,4.0,3.0,2,24307441.0,0.0,24307437.0,0.9994224591902796,5.270221066688841e-05,1.2273723564160125e-05,Malaysia,1.6338231135305452,0.00012439840475461352,0.01338553600611355,4.4675758179250515e-06,0.9994224600442272,0,1,24307438,2,powerlaw
2003-04-14,0.0,1.0,4.0,3.0,4,24309406.0,0.0,24309402.0,0.9994224591905512,5.270221066688841e-05,1.2273723564160125e-05,Malaysia,1.6338231135305452,0.00012439840475461352,0.01338553600611355,4.4675758179250515e-06,0.99942246006669,0,1,24309403,2,powerlaw
2003-04-15,0.0,1.0,4.0,3.0,5,24310389.0,0.0,24310385.0,0.9994224591906726,5.270221066688841e-05,1.2273723564160125e-05,Malaysia,1.6338231135305452,0.00012439840475461352,0.01338553600611355,4.4675758179250515e-06,0.9994224600778776,0,1,24310386,2,powerlaw
2003-04-16,0.0,1.0,5.0,4.0,6,24311372.0,0.0,24311367.0,0.9994224583593848,5.270221066688841e-05,1.2273723564160125e-05,Malaysia,1.6338231135305452,0.00012439840475461352,0.01338553600611355,4.4675758179250515e-06,0.9994224600890358,0,1,24311369,2,powerlaw
2003-04-17,0.0,1.0,5.0,4.0,7,24312355.0,0.0,24312350.0,0.9994224583595492,5.270221066688841e-05,1.2273723564160125e-05,Malaysia,1.6338231135305452,0.00012439840475461352,0.01338553600611355,4.4675758179250515e-06,0.9994224601001648,0,1,24312352,2,powerlaw
2003-04-18,0.0,1.0,5.0,4.0,8,24313338.0,0.0,24313333.0,0.9994224583597072,5.270221066688841e-05,1.2273723564160125e-05,Malaysia,1.6338231135305452,0.00012439840475461352,0.01338553600611355,4.4675758179250515e-06,0.9994224601112645,0,1,24313335,2,powerlaw
2003-04-19,0.0,1.0,5.0,4.0,9,24314320.0,0.0,24314315.0,0.9994224583598929,5.270221066688841e-05,1.2273723564160125e-05,Malaysia,1.6338231135305452,0.00012439840475461352,0.01338553600611355,4.4675758179250515e-06,0.9994224601223354,0,1,24314317,1,powerlaw
2003-04-21,0.0,1.0,6.0,5.0,11,24316287.0,0.0,24316281.0,0.9994224575289524,5.270221066688841e-05,1.2273723564160125e-05,Malaysia,1.6338231135305452,0.00012439840475461352,0.01338553600611355,4.4675758179250515e-06,0.9994224601443952,0,2,24316284,1,powerlaw
2003-04-22,0.0,1.0,6.0,5.0,12,24317270.0,0.0,24317264.0,0.9994224575291556,5.270221066688841e-05,1.2273723564160125e-05,Malaysia,1.6338231135305452,0.00012439840475461352,0.01338553600611355,4.4675758179250515e-06,0.999422460155384,0,2,24317267,1,powerlaw
2003-04-23,2.0,2.0,5.0,1.0,13,24318253.0,0.0,24318248.0,0.9994224583605572,5.270221066688841e-05,1.2273723564160125e-05,Malaysia,1.6338231135305452,0.00012439840475461352,0.01338553600611355,4.4675758179250515e-06,0.9994224601663352,0,2,24318250,1,powerlaw
2003-04-24,2.0,2.0,5.0,1.0,14,24319236.0,0.0,24319231.0,0.9994224583607132,5.270221066688841e-05,1.2273723564160125e-05,Malaysia,1.6338231135305452,0.00012439840475461352,0.01338553600611355,4.4675758179250515e-06,0.9994224601772572,0,2,24319233,1,powerlaw
2003-04-25,2.0,2.0,5.0,1.0,15,24320219.0,0.0,24320214.0,0.9994224583608838,5.270221066688841e-05,1.2273723564160125e-05,Malaysia,1.6338231135305452,0.00012439840475461352,0.01338553600611355,4.4675758179250515e-06,0.9994224601881508,0,2,24320216,1,powerlaw
2003-04-26,2.0,2.0,5.0,1.0,16,24321202.0,0.0,24321197.0,0.999422458361053,5.270221066688841e-05,1.2273723564160125e-05,Malaysia,1.6338231135305452,0.00012439840475461352,0.01338553600611355,4.4675758179250515e-06,0.9994224601990156,0,2,24321199,1,powerlaw
2003-04-28,2.0,2.0,6.0,2.0,18,24323169.0,0.0,24323163.0,0.9994224575303572,5.270221066688841e-05,1.2273723564160125e-05,Malaysia,1.6338231135305452,0.00012439840475461352,0.01338553600611355,4.4675758179250515e-06,0.9994224602206632,0,2,24323166,1,powerlaw
2003-04-29,3.0,2.0,6.0,1.0,19,24324152.0,0.0,24324146.0,0.9994224575305588,5.270221066688841e-05,1.2273723564160125e-05,Malaysia,1.6338231135305452,0.00012439840475461352,0.01338553600611355,4.4675758179250515e-06,0.9994224602314434,0,2,24324149,1,powerlaw
