0.3 beta,0.3 death fitted,0.3 delta,0.3 epsilon,0.3 infected fitted,0.3 recovered fitted,0.3 susceptible fitted,0.3 theta fitted,0.4 beta,0.4 death fitted,0.4 delta,0.4 epsilon,0.4 infected fitted,0.4 recovered fitted,0.4 susceptible fitted,0.4 theta fitted,0.5 beta,0.5 death fitted,0.5 delta,0.5 epsilon,0.5 infected fitted,0.5 recovered fitted,0.5 susceptible fitted,0.5 theta fitted,0.75 beta,0.75 death fitted,0.75 delta,0.75 epsilon,0.75 infected fitted,0.75 recovered fitted,0.75 susceptible fitted,0.75 theta fitted,0.9 beta,0.9 death fitted,0.9 delta,0.9 epsilon,0.9 infected fitted,0.9 recovered fitted,0.9 susceptible fitted,0.9 theta fitted,Cumulative number of cases,Number of deaths,Number recovered,alpha,country,currently infected,gamma,graph type,population,random graph probability,report date,susceptible,theta,time
0.00011552955699664592,2.0,0.01001735088652256,4.798811756712432e-06,2.0,0.0,24347760.0,1.0,0.00011176695694886587,2.0,0.011970260437785978,4.607709835655048e-06,1.0,0.0,24347761.0,1.0,0.00010989399267361784,2.0,0.012715403468290941,4.49840257744999e-06,1.0,0.0,24347761.0,1.0,0.000109214161649647,2.0,0.013240737565411756,4.484704896833565e-06,1.0,0.0,24347761.0,1.0,0.0021483649913778984,2.0,0.01332206910536907,3.704735285239964e-05,277553.0,0.0,24070209.0,1.0,8.0,2.0,5.0,5.270221066688841e-05,Malaysia,1.0,1.2273723564160123e-05,poisson,24347764.0,4.9371594234286484e-06,2003-05-23,24347756.0,0.9999999972666532,43
0.00011552955699664592,2.0,0.01001735088652256,4.798811756712432e-06,2.0,0.0,24348745.0,1.0,0.00011176695694886587,2.0,0.011970260437785978,4.607709835655048e-06,1.0,0.0,24348746.0,1.0,0.00010989399267361784,2.0,0.012715403468290941,4.49840257744999e-06,1.0,0.0,24348746.0,1.0,0.000109214161649647,2.0,0.013240737565411756,4.484704896833565e-06,1.0,0.0,24348746.0,1.0,0.0021483649913778984,2.0,0.01332206910536907,3.704735285239964e-05,353488.0,0.0,23995259.0,1.0,8.0,2.0,5.0,5.270221066688841e-05,Malaysia,1.0,1.2273723564160123e-05,poisson,24348749.0,4.9371594234286484e-06,2003-05-24,24348741.0,0.9999999972668742,44
0.00011552955699664592,2.0,0.01001735088652256,4.798811756712432e-06,2.0,0.0,24350714.0,1.0,0.00011176695694886587,2.0,0.011970260437785978,4.607709835655048e-06,1.0,0.0,24350715.0,1.0,0.00010989399267361784,2.0,0.012715403468290941,4.49840257744999e-06,1.0,0.0,24350715.0,1.0,0.000109214161649647,2.0,0.013240737565411756,4.484704896833565e-06,1.0,0.0,24350715.0,1.0,0.0021483649913778984,2.0,0.01332206910536907,3.704735285239964e-05,571725.0,0.0,23778991.0,1.0,5.0,2.0,3.0,5.270221066688841e-05,Malaysia,0.0,1.2273723564160123e-05,poisson,24350718.0,4.9371594234286484e-06,2003-05-26,24350713.0,0.9999999982920728,46
0.00011552955699664592,2.0,0.01001735088652256,4.798811756712432e-06,2.0,0.0,24351698.0,1.0,0.00011176695694886587,2.0,0.011970260437785978,4.607709835655048e-06,1.0,0.0,24351699.0,1.0,0.00010989399267361784,2.0,0.012715403468290941,4.49840257744999e-06,1.0,0.0,24351699.0,1.0,0.000109214161649647,2.0,0.013240737565411756,4.484704896833565e-06,1.0,0.0,24351699.0,1.0,0.0021483649913778984,2.0,0.01332206910536907,3.704735285239964e-05,725710.0,0.0,23625990.0,1.0,5.0,2.0,3.0,5.270221066688841e-05,Malaysia,0.0,1.2273723564160123e-05,poisson,24351702.0,4.9371594234286484e-06,2003-05-27,24351697.0,0.9999999982922108,47
0.00011552955699664592,2.0,0.01001735088652256,4.798811756712432e-06,2.0,0.0,24352683.0,1.0,0.00011176695694886587,2.0,0.011970260437785978,4.607709835655048e-06,1.0,0.0,24352684.0,1.0,0.00010989399267361784,2.0,0.012715403468290941,4.49840257744999e-06,1.0,0.0,24352684.0,1.0,0.000109214161649647,2.0,0.013240737565411756,4.484704896833565e-06,1.0,0.0,24352684.0,1.0,0.0021483649913778984,2.0,0.01332206910536907,3.704735285239964e-05,919510.0,0.0,23433175.0,1.0,5.0,2.0,3.0,5.270221066688841e-05,Malaysia,0.0,1.2273723564160123e-05,poisson,24352687.0,4.9371594234286484e-06,2003-05-28,24352682.0,0.9999999982923488,48
0.00011552955699664592,2.0,0.01001735088652256,4.798811756712432e-06,2.0,0.0,24353667.0,1.0,0.00011176695694886587,2.0,0.011970260437785978,4.607709835655048e-06,1.0,0.0,24353668.0,1.0,0.00010989399267361784,2.0,0.012715403468290941,4.49840257744999e-06,1.0,0.0,24353668.0,1.0,0.000109214161649647,2.0,0.013240737565411756,4.484704896833565e-06,1.0,0.0,24353668.0,1.0,0.0021483649913778984,2.0,0.01332206910536907,3.704735285239964e-05,1162433.0,0.0,23191236.0,1.0,5.0,2.0,3.0,5.270221066688841e-05,Malaysia,0.0,1.2273723564160123e-05,poisson,24353671.0,4.9371594234286484e-06,2003-05-29,24353666.0,0.9999999982924868,49
0.00011552955699664592,2.0,0.01001735088652256,4.798811756712432e-06,2.0,0.0,24354652.0,1.0,0.00011176695694886587,2.0,0.011970260437785978,4.607709835655048e-06,1.0,0.0,24354653.0,1.0,0.00010989399267361784,2.0,0.012715403468290941,4.49840257744999e-06,1.0,0.0,24354653.0,1.0,0.000109214161649647,2.0,0.013240737565411756,4.484704896833565e-06,1.0,0.0,24354653.0,1.0,0.0021483649913778984,2.0,0.01332206910536907,3.704735285239964e-05,1465392.0,0.0,22889262.0,1.0,5.0,2.0,3.0,5.270221066688841e-05,Malaysia,0.0,1.2273723564160123e-05,poisson,24354656.0,4.9371594234286484e-06,2003-05-30,24354651.0,0.999999998292625,50
0.00011552955699664592,2.0,0.01001735088652256,4.798811756712432e-06,2.0,0.0,24355636.0,1.0,0.00011176695694886587,2.0,0.011970260437785978,4.607709835655048e-06,1.0,0.0,24355637.0,1.0,0.00010989399267361784,2.0,0.012715403468290941,4.49840257744999e-06,1.0,0.0,24355637.0,1.0,0.000109214161649647,2.0,0.013240737565411756,4.484704896833565e-06,1.0,0.0,24355637.0,1.0,0.0021483649913778984,2.0,0.01332206910536907,3.704735285239964e-05,1840858.0,0.0,22514780.0,1.0,5.0,2.0,3.0,5.270221066688841e-05,Malaysia,0.0,1.2273723564160123e-05,poisson,24355640.0,4.9371594234286484e-06,2003-05-31,24355635.0,0.999999998292763,51
0.00011552955699664592,2.0,0.01001735088652256,4.798811756712432e-06,2.0,0.0,24357606.0,1.0,0.00011176695694886587,2.0,0.011970260437785978,4.607709835655048e-06,1.0,0.0,24357607.0,1.0,0.00010989399267361784,2.0,0.012715403468290941,4.49840257744999e-06,1.0,0.0,24357607.0,1.0,0.000109214161649647,2.0,0.013240737565411756,4.484704896833565e-06,1.0,0.0,24357607.0,1.0,0.0021483649913778984,2.0,0.01332206910536907,3.704735285239964e-05,2864862.0,0.0,21492746.0,1.0,5.0,2.0,3.0,5.270221066688841e-05,Malaysia,0.0,1.2273723564160123e-05,poisson,24357610.0,4.9371594234286484e-06,2003-06-02,24357605.0,0.9999999982930392,53
0.00011552955699664592,2.0,0.01001735088652256,4.798811756712432e-06,2.0,0.0,24358590.0,1.0,0.00011176695694886587,2.0,0.011970260437785978,4.607709835655048e-06,1.0,0.0,24358591.0,1.0,0.00010989399267361784,2.0,0.012715403468290941,4.49840257744999e-06,1.0,0.0,24358591.0,1.0,0.000109214161649647,2.0,0.013240737565411756,4.484704896833565e-06,1.0,0.0,24358591.0,1.0,0.0021483649913778984,2.0,0.01332206910536907,3.704735285239964e-05,3541927.0,0.0,20816665.0,1.0,5.0,2.0,3.0,5.270221066688841e-05,Malaysia,0.0,1.2273723564160123e-05,poisson,24358594.0,4.9371594234286484e-06,2003-06-03,24358589.0,0.999999998293177,54
0.00011552955699664592,2.0,0.01001735088652256,4.798811756712432e-06,2.0,0.0,24359575.0,1.0,0.00011176695694886587,2.0,0.011970260437785978,4.607709835655048e-06,1.0,0.0,24359576.0,1.0,0.00010989399267361784,2.0,0.012715403468290941,4.49840257744999e-06,1.0,0.0,24359576.0,1.0,0.000109214161649647,2.0,0.013240737565411756,4.484704896833565e-06,1.0,0.0,24359576.0,1.0,0.0021483649913778984,2.0,0.01332206910536907,3.704735285239964e-05,4345780.0,0.0,20013797.0,1.0,5.0,2.0,3.0,5.270221066688841e-05,Malaysia,0.0,1.2273723564160123e-05,poisson,24359579.0,4.9371594234286484e-06,2003-06-04,24359574.0,0.9999999982933152,55
0.00011552955699664592,2.0,0.01001735088652256,4.798811756712432e-06,2.0,0.0,24360560.0,1.0,0.00011176695694886587,2.0,0.011970260437785978,4.607709835655048e-06,1.0,0.0,24360561.0,1.0,0.00010989399267361784,2.0,0.012715403468290941,4.49840257744999e-06,1.0,0.0,24360561.0,1.0,0.000109214161649647,2.0,0.013240737565411756,4.484704896833565e-06,1.0,0.0,24360561.0,1.0,0.0021483649913778984,2.0,0.01332206910536907,3.704735285239964e-05,5284553.0,0.0,19076009.0,1.0,5.0,2.0,3.0,5.270221066688841e-05,Malaysia,0.0,1.2273723564160123e-05,poisson,24360564.0,4.9371594234286484e-06,2003-06-05,24360559.0,0.9999999982934532,56
0.00011552955699664592,2.0,0.01001735088652256,4.798811756712432e-06,2.0,0.0,24361545.0,1.0,0.00011176695694886587,2.0,0.011970260437785978,4.607709835655048e-06,1.0,0.0,24361546.0,1.0,0.00010989399267361784,2.0,0.012715403468290941,4.49840257744999e-06,1.0,0.0,24361546.0,1.0,0.000109214161649647,2.0,0.013240737565411756,4.484704896833565e-06,1.0,0.0,24361546.0,1.0,0.0021483649913778984,2.0,0.01332206910536907,3.704735285239964e-05,6359879.0,0.0,18001668.0,1.0,5.0,2.0,3.0,5.270221066688841e-05,Malaysia,0.0,1.2273723564160123e-05,poisson,24361549.0,4.9371594234286484e-06,2003-06-06,24361544.0,0.9999999982935912,57
0.00011552955699664592,2.0,0.01001735088652256,4.798811756712432e-06,2.0,0.0,24364500.0,1.0,0.00011176695694886587,2.0,0.011970260437785978,4.607709835655048e-06,1.0,0.0,24364501.0,1.0,0.00010989399267361784,2.0,0.012715403468290941,4.49840257744999e-06,1.0,0.0,24364501.0,1.0,0.000109214161649647,2.0,0.013240737565411756,4.484704896833565e-06,1.0,0.0,24364501.0,1.0,0.0021483649913778984,2.0,0.01332206910536907,3.704735285239964e-05,10284948.0,0.0,14079554.0,1.0,5.0,2.0,3.0,5.270221066688841e-05,Malaysia,0.0,1.2273723564160123e-05,poisson,24364504.0,4.9371594234286484e-06,2003-06-09,24364499.0,0.999999998294005,60
0.00011552955699664592,2.0,0.01001735088652256,4.798811756712432e-06,2.0,0.0,24365485.0,1.0,0.00011176695694886587,2.0,0.011970260437785978,4.607709835655048e-06,1.0,0.0,24365486.0,1.0,0.00010989399267361784,2.0,0.012715403468290941,4.49840257744999e-06,1.0,0.0,24365486.0,1.0,0.000109214161649647,2.0,0.013240737565411756,4.484704896833565e-06,1.0,0.0,24365486.0,1.0,0.0021483649913778984,2.0,0.01332206910536907,3.704735285239964e-05,11736298.0,0.0,12629189.0,1.0,5.0,2.0,3.0,5.270221066688841e-05,Malaysia,0.0,1.2273723564160123e-05,poisson,24365489.0,4.9371594234286484e-06,2003-06-10,24365484.0,0.9999999982941428,61
0.00011552955699664592,2.0,0.01001735088652256,4.798811756712432e-06,2.0,0.0,24366470.0,1.0,0.00011176695694886587,2.0,0.011970260437785978,4.607709835655048e-06,1.0,0.0,24366471.0,1.0,0.00010989399267361784,2.0,0.012715403468290941,4.49840257744999e-06,1.0,0.0,24366471.0,1.0,0.000109214161649647,2.0,0.013240737565411756,4.484704896833565e-06,1.0,0.0,24366471.0,1.0,0.0021483649913778984,2.0,0.01332206910536907,3.704735285239964e-05,13194867.0,0.0,11171605.0,1.0,5.0,2.0,3.0,5.270221066688841e-05,Malaysia,0.0,1.2273723564160123e-05,poisson,24366474.0,4.9371594234286484e-06,2003-06-11,24366469.0,0.9999999982942808,62
0.00011552955699664592,2.0,0.01001735088652256,4.798811756712432e-06,2.0,0.0,24367455.0,1.0,0.00011176695694886587,2.0,0.011970260437785978,4.607709835655048e-06,1.0,0.0,24367456.0,1.0,0.00010989399267361784,2.0,0.012715403468290941,4.49840257744999e-06,1.0,0.0,24367456.0,1.0,0.000109214161649647,2.0,0.013240737565411756,4.484704896833565e-06,1.0,0.0,24367456.0,1.0,0.0021483649913778984,2.0,0.01332206910536907,3.704735285239964e-05,14618679.0,0.0,9748779.0,1.0,5.0,2.0,3.0,5.270221066688841e-05,Malaysia,0.0,1.2273723564160123e-05,poisson,24367459.0,4.9371594234286484e-06,2003-06-12,24367454.0,0.9999999982944188,63
0.00011552955699664592,2.0,0.01001735088652256,4.798811756712432e-06,2.0,0.0,24368440.0,1.0,0.00011176695694886587,2.0,0.011970260437785978,4.607709835655048e-06,1.0,0.0,24368441.0,1.0,0.00010989399267361784,2.0,0.012715403468290941,4.49840257744999e-06,1.0,0.0,24368441.0,1.0,0.000109214161649647,2.0,0.013240737565411756,4.484704896833565e-06,1.0,0.0,24368441.0,1.0,0.0021483649913778984,2.0,0.01332206910536907,3.704735285239964e-05,15969874.0,0.0,8398568.0,1.0,5.0,2.0,3.0,5.270221066688841e-05,Malaysia,0.0,1.2273723564160123e-05,poisson,24368444.0,4.9371594234286484e-06,2003-06-13,24368439.0,0.9999999982945564,64
0.00011552955699664592,2.0,0.01001735088652256,4.798811756712432e-06,2.0,0.0,24371396.0,1.0,0.00011176695694886587,2.0,0.011970260437785978,4.607709835655048e-06,1.0,0.0,24371397.0,1.0,0.00010989399267361784,2.0,0.012715403468290941,4.49840257744999e-06,1.0,0.0,24371397.0,1.0,0.000109214161649647,2.0,0.013240737565411756,4.484704896833565e-06,1.0,0.0,24371397.0,1.0,0.0021483649913778984,2.0,0.01332206910536907,3.704735285239964e-05,19339152.0,0.0,5032246.0,1.0,5.0,2.0,3.0,5.270221066688841e-05,Malaysia,0.0,1.2273723564160123e-05,poisson,24371400.0,4.9371594234286484e-06,2003-06-16,24371395.0,0.9999999982949702,67
0.00011552955699664592,2.0,0.01001735088652256,4.798811756712432e-06,2.0,0.0,24372381.0,1.0,0.00011176695694886587,2.0,0.011970260437785978,4.607709835655048e-06,1.0,0.0,24372382.0,1.0,0.00010989399267361784,2.0,0.012715403468290941,4.49840257744999e-06,1.0,0.0,24372382.0,1.0,0.000109214161649647,2.0,0.013240737565411756,4.484704896833565e-06,1.0,0.0,24372382.0,1.0,0.0021483649913778984,2.0,0.01332206910536907,3.704735285239964e-05,20200588.0,0.0,4171795.0,1.0,5.0,2.0,3.0,5.270221066688841e-05,Malaysia,0.0,1.2273723564160123e-05,poisson,24372385.0,4.9371594234286484e-06,2003-06-17,24372380.0,0.999999998295108,68
0.00011552955699664592,2.0,0.01001735088652256,4.798811756712432e-06,2.0,0.0,24373366.0,1.0,0.00011176695694886587,2.0,0.011970260437785978,4.607709835655048e-06,1.0,0.0,24373367.0,1.0,0.00010989399267361784,2.0,0.012715403468290941,4.49840257744999e-06,1.0,0.0,24373367.0,1.0,0.000109214161649647,2.0,0.013240737565411756,4.484704896833565e-06,1.0,0.0,24373367.0,1.0,0.0021483649913778984,2.0,0.01332206910536907,3.704735285239964e-05,20935303.0,0.0,3438065.0,1.0,5.0,2.0,3.0,5.270221066688841e-05,Malaysia,0.0,1.2273723564160123e-05,poisson,24373370.0,4.9371594234286484e-06,2003-06-18,24373365.0,0.999999998295246,69
0.00011552955699664592,2.0,0.01001735088652256,4.798811756712432e-06,2.0,0.0,24374352.0,1.0,0.00011176695694886587,2.0,0.011970260437785978,4.607709835655048e-06,1.0,0.0,24374353.0,1.0,0.00010989399267361784,2.0,0.012715403468290941,4.49840257744999e-06,1.0,0.0,24374353.0,1.0,0.000109214161649647,2.0,0.013240737565411756,4.484704896833565e-06,1.0,0.0,24374353.0,1.0,0.0021483649913778984,2.0,0.01332206910536907,3.704735285239964e-05,21553853.0,0.0,2820501.0,1.0,5.0,2.0,3.0,5.270221066688841e-05,Malaysia,0.0,1.2273723564160123e-05,poisson,24374356.0,4.9371594234286484e-06,2003-06-19,24374351.0,0.9999999982953838,70
0.00011552955699664592,2.0,0.01001735088652256,4.798811756712432e-06,2.0,0.0,24375337.0,1.0,0.00011176695694886587,2.0,0.011970260437785978,4.607709835655048e-06,2.0,0.0,24375338.0,1.0,0.00010989399267361784,2.0,0.012715403468290941,4.49840257744999e-06,1.0,0.0,24375338.0,1.0,0.000109214161649647,2.0,0.013240737565411756,4.484704896833565e-06,1.0,0.0,24375338.0,1.0,0.0021483649913778984,2.0,0.01332206910536907,3.704735285239964e-05,22069187.0,0.0,2306152.0,1.0,5.0,2.0,3.0,5.270221066688841e-05,Malaysia,0.0,1.2273723564160123e-05,poisson,24375341.0,4.9371594234286484e-06,2003-06-20,24375336.0,0.9999999982955216,71
0.00011552955699664592,2.0,0.01001735088652256,4.798811756712432e-06,2.0,0.0,24378294.0,1.0,0.00011176695694886587,2.0,0.011970260437785978,4.607709835655048e-06,2.0,0.0,24378295.0,1.0,0.00010989399267361784,2.0,0.012715403468290941,4.49840257744999e-06,1.0,0.0,24378295.0,1.0,0.000109214161649647,2.0,0.013240737565411756,4.484704896833565e-06,1.0,0.0,24378295.0,1.0,0.0021483649913778984,2.0,0.01332206910536907,3.704735285239964e-05,23130549.0,0.0,1247747.0,1.0,5.0,2.0,3.0,5.270221066688841e-05,Malaysia,0.0,1.2273723564160123e-05,poisson,24378298.0,4.9371594234286484e-06,2003-06-23,24378293.0,0.9999999982959351,74
0.00011552955699664592,2.0,0.01001735088652256,4.798811756712432e-06,3.0,0.0,24379279.0,1.0,0.00011176695694886587,2.0,0.011970260437785978,4.607709835655048e-06,2.0,0.0,24379280.0,1.0,0.00010989399267361784,2.0,0.012715403468290941,4.49840257744999e-06,1.0,0.0,24379280.0,1.0,0.000109214161649647,2.0,0.013240737565411756,4.484704896833565e-06,1.0,0.0,24379280.0,1.0,0.0021483649913778984,2.0,0.01332206910536907,3.704735285239964e-05,23363431.0,0.0,1015850.0,1.0,5.0,2.0,3.0,5.270221066688841e-05,Malaysia,0.0,1.2273723564160123e-05,poisson,24379283.0,4.9371594234286484e-06,2003-06-24,24379278.0,0.9999999982960728,75
0.00011552955699664592,2.0,0.01001735088652256,4.798811756712432e-06,3.0,0.0,24380265.0,1.0,0.00011176695694886587,2.0,0.011970260437785978,4.607709835655048e-06,2.0,0.0,24380266.0,1.0,0.00010989399267361784,2.0,0.012715403468290941,4.49840257744999e-06,1.0,0.0,24380266.0,1.0,0.000109214161649647,2.0,0.013240737565411756,4.484704896833565e-06,1.0,0.0,24380266.0,1.0,0.0021483649913778984,2.0,0.01332206910536907,3.704735285239964e-05,23552802.0,0.0,827465.0,1.0,5.0,2.0,3.0,5.270221066688841e-05,Malaysia,0.0,1.2273723564160123e-05,poisson,24380269.0,4.9371594234286484e-06,2003-06-25,24380264.0,0.9999999982962106,76
0.00011552955699664592,2.0,0.01001735088652256,4.798811756712432e-06,3.0,0.0,24381250.0,1.0,0.00011176695694886587,2.0,0.011970260437785978,4.607709835655048e-06,2.0,0.0,24381251.0,1.0,0.00010989399267361784,2.0,0.012715403468290941,4.49840257744999e-06,1.0,0.0,24381251.0,1.0,0.000109214161649647,2.0,0.013240737565411756,4.484704896833565e-06,1.0,0.0,24381251.0,1.0,0.0021483649913778984,2.0,0.01332206910536907,3.704735285239964e-05,23706620.0,0.0,674632.0,1.0,5.0,2.0,3.0,5.270221066688841e-05,Malaysia,0.0,1.2273723564160123e-05,poisson,24381254.0,4.9371594234286484e-06,2003-06-26,24381249.0,0.9999999982963482,77
0.00011552955699664592,2.0,0.01001735088652256,4.798811756712432e-06,3.0,0.0,24382236.0,1.0,0.00011176695694886587,2.0,0.011970260437785978,4.607709835655048e-06,2.0,0.0,24382237.0,1.0,0.00010989399267361784,2.0,0.012715403468290941,4.49840257744999e-06,1.0,0.0,24382237.0,1.0,0.000109214161649647,2.0,0.013240737565411756,4.484704896833565e-06,1.0,0.0,24382237.0,1.0,0.0021483649913778984,2.0,0.01332206910536907,3.704735285239964e-05,23831530.0,0.0,550708.0,1.0,5.0,2.0,3.0,5.270221066688841e-05,Malaysia,0.0,1.2273723564160123e-05,poisson,24382240.0,4.9371594234286484e-06,2003-06-27,24382235.0,0.999999998296486,78
0.00011552955699664592,2.0,0.01001735088652256,4.798811756712432e-06,3.0,0.0,24385194.0,1.0,0.00011176695694886587,2.0,0.011970260437785978,4.607709835655048e-06,2.0,0.0,24385195.0,1.0,0.00010989399267361784,2.0,0.012715403468290941,4.49840257744999e-06,1.0,0.0,24385195.0,1.0,0.000109214161649647,2.0,0.013240737565411756,4.484704896833565e-06,1.0,0.0,24385195.0,1.0,0.0021483649913778984,2.0,0.01332206910536907,3.704735285239964e-05,24082702.0,0.0,302494.0,1.0,5.0,2.0,3.0,5.270221066688841e-05,Malaysia,0.0,1.2273723564160123e-05,poisson,24385198.0,4.9371594234286484e-06,2003-06-30,24385193.0,0.9999999982968992,81
0.00011552955699664592,2.0,0.01001735088652256,4.798811756712432e-06,3.0,0.0,24386179.0,1.0,0.00011176695694886587,2.0,0.011970260437785978,4.607709835655048e-06,2.0,0.0,24386180.0,1.0,0.00010989399267361784,2.0,0.012715403468290941,4.49840257744999e-06,1.0,0.0,24386180.0,1.0,0.000109214161649647,2.0,0.013240737565411756,4.484704896833565e-06,1.0,0.0,24386180.0,1.0,0.0021483649913778984,2.0,0.01332206910536907,3.704735285239964e-05,24137509.0,0.0,248672.0,1.0,5.0,2.0,3.0,5.270221066688841e-05,Malaysia,0.0,1.2273723564160123e-05,poisson,24386183.0,4.9371594234286484e-06,2003-07-01,24386178.0,0.9999999982970368,82
0.00011552955699664592,2.0,0.01001735088652256,4.798811756712432e-06,3.0,0.0,24387165.0,1.0,0.00011176695694886587,2.0,0.011970260437785978,4.607709835655048e-06,2.0,0.0,24387166.0,1.0,0.00010989399267361784,2.0,0.012715403468290941,4.49840257744999e-06,1.0,0.0,24387166.0,1.0,0.000109214161649647,2.0,0.013240737565411756,4.484704896833565e-06,1.0,0.0,24387166.0,1.0,0.0021483649913778984,2.0,0.01332206910536907,3.704735285239964e-05,24182317.0,0.0,204850.0,1.0,5.0,2.0,3.0,5.270221066688841e-05,Malaysia,0.0,1.2273723564160123e-05,poisson,24387169.0,4.9371594234286484e-06,2003-07-02,24387164.0,0.9999999982971746,83
0.00011552955699664592,2.0,0.01001735088652256,4.798811756712432e-06,3.0,0.0,24388151.0,1.0,0.00011176695694886587,2.0,0.011970260437785978,4.607709835655048e-06,2.0,0.0,24388152.0,1.0,0.00010989399267361784,2.0,0.012715403468290941,4.49840257744999e-06,1.0,0.0,24388152.0,1.0,0.000109214161649647,2.0,0.013240737565411756,4.484704896833565e-06,1.0,0.0,24388152.0,1.0,0.0021483649913778984,2.0,0.01332206910536907,3.704735285239964e-05,24219042.0,0.0,169111.0,1.0,5.0,2.0,3.0,5.270221066688841e-05,Malaysia,0.0,1.2273723564160123e-05,poisson,24388155.0,4.9371594234286484e-06,2003-07-03,24388150.0,0.9999999982973122,84
0.00011552955699664592,2.0,0.01001735088652256,4.798811756712432e-06,3.0,0.0,24389137.0,1.0,0.00011176695694886587,2.0,0.011970260437785978,4.607709835655048e-06,2.0,0.0,24389138.0,1.0,0.00010989399267361784,2.0,0.012715403468290941,4.49840257744999e-06,1.0,0.0,24389138.0,1.0,0.000109214161649647,2.0,0.013240737565411756,4.484704896833565e-06,1.0,0.0,24389138.0,1.0,0.0021483649913778984,2.0,0.01332206910536907,3.704735285239964e-05,24249226.0,0.0,139913.0,1.0,5.0,2.0,3.0,5.270221066688841e-05,Malaysia,0.0,1.2273723564160123e-05,poisson,24389141.0,4.9371594234286484e-06,2003-07-04,24389136.0,0.99999999829745,85
0.00011552955699664592,2.0,0.01001735088652256,4.798811756712432e-06,3.0,0.0,24392094.0,1.0,0.00011176695694886587,2.0,0.011970260437785978,4.607709835655048e-06,2.0,0.0,24392096.0,1.0,0.00010989399267361784,2.0,0.012715403468290941,4.49840257744999e-06,1.0,0.0,24392096.0,1.0,0.000109214161649647,2.0,0.013240737565411756,4.484704896833565e-06,1.0,0.0,24392096.0,1.0,0.0021483649913778984,2.0,0.01332206910536907,3.704735285239964e-05,24311794.0,0.0,80303.0,1.0,5.0,2.0,3.0,5.270221066688841e-05,Malaysia,0.0,1.2273723564160123e-05,poisson,24392099.0,4.9371594234286484e-06,2003-07-07,24392094.0,0.9999999982978628,88
0.00011552955699664592,2.0,0.01001735088652256,4.798811756712432e-06,3.0,0.0,24393080.0,1.0,0.00011176695694886587,2.0,0.011970260437785978,4.607709835655048e-06,2.0,0.0,24393082.0,1.0,0.00010989399267361784,2.0,0.012715403468290941,4.49840257744999e-06,1.0,0.0,24393082.0,1.0,0.000109214161649647,2.0,0.013240737565411756,4.484704896833565e-06,1.0,0.0,24393082.0,1.0,0.0021483649913778984,2.0,0.01332206910536907,3.704735285239964e-05,24326047.0,0.0,67036.0,1.0,5.0,2.0,3.0,5.270221066688841e-05,Malaysia,0.0,1.2273723564160123e-05,poisson,24393085.0,4.9371594234286484e-06,2003-07-08,24393080.0,0.9999999982980003,89
0.00011552955699664592,2.0,0.01001735088652256,4.798811756712432e-06,3.0,0.0,24394067.0,1.0,0.00011176695694886587,2.0,0.011970260437785978,4.607709835655048e-06,2.0,0.0,24394069.0,1.0,0.00010989399267361784,2.0,0.012715403468290941,4.49840257744999e-06,1.0,0.0,24394069.0,1.0,0.000109214161649647,2.0,0.013240737565411756,4.484704896833565e-06,1.0,0.0,24394069.0,1.0,0.0021483649913778984,2.0,0.01332206910536907,3.704735285239964e-05,24337983.0,0.0,56088.0,1.0,5.0,2.0,3.0,5.270221066688841e-05,Malaysia,0.0,1.2273723564160123e-05,poisson,24394072.0,4.9371594234286484e-06,2003-07-09,24394067.0,0.999999998298138,90
0.00011552955699664592,2.0,0.01001735088652256,4.798811756712432e-06,3.0,0.0,24395053.0,1.0,0.00011176695694886587,2.0,0.011970260437785978,4.607709835655048e-06,2.0,0.0,24395055.0,1.0,0.00010989399267361784,2.0,0.012715403468290941,4.49840257744999e-06,1.0,0.0,24395055.0,1.0,0.000109214161649647,2.0,0.013240737565411756,4.484704896833565e-06,1.0,0.0,24395055.0,1.0,0.0021483649913778984,2.0,0.01332206910536907,3.704735285239964e-05,24348024.0,0.0,47032.0,1.0,5.0,2.0,3.0,5.270221066688841e-05,Malaysia,0.0,1.2273723564160123e-05,poisson,24395058.0,4.9371594234286484e-06,2003-07-10,24395053.0,0.9999999982982756,91
0.00011552955699664592,2.0,0.01001735088652256,4.798811756712432e-06,3.0,0.0,24396039.0,1.0,0.00011176695694886587,2.0,0.011970260437785978,4.607709835655048e-06,2.0,0.0,24396041.0,1.0,0.00010989399267361784,2.0,0.012715403468290941,4.49840257744999e-06,1.0,0.0,24396041.0,1.0,0.000109214161649647,2.0,0.013240737565411756,4.484704896833565e-06,1.0,0.0,24396041.0,1.0,0.0021483649913778984,2.0,0.01332206910536907,3.704735285239964e-05,24356515.0,0.0,39527.0,1.0,5.0,2.0,3.0,5.270221066688841e-05,Malaysia,0.0,1.2273723564160123e-05,poisson,24396044.0,4.9371594234286484e-06,2003-07-11,24396039.0,0.9999999982984132,92
