report date,Total deaths,Confirmed cases,currently infected,time,population,random graph probability,susceptible,theta,alpha,gamma,country,R0,beta,delta,theta fitted,death fitted,susceptible fitted,infected fitted,graph type
2021-02-08,,,,,8660918.0,,,,,,Israel,,,,0.9992525090586544,3478.493193043021,8589133.763752025,68305.74305493236,powerlaw
2021-02-09,,,,,8661271.0,,,,,,Israel,,,,0.9992519716259912,3498.9098730288983,8589260.052102389,68512.03802458229,powerlaw
2021-02-10,,,,,8661625.0,,,,,,Israel,,,,0.9992514338696756,3519.3882148632483,8589387.19902091,68718.4127642276,powerlaw
2021-02-11,,,,,8661978.0,,,,,,Israel,,,,0.999250895789592,3539.9282423894306,8589513.221131664,68924.8506259468,powerlaw
2021-02-12,,,,,8662331.0,,,,,,Israel,,,,0.999250357385625,3560.5299744747203,8589639.11009063,69131.35993489514,powerlaw
2021-02-13,,,,,8662684.0,,,,,,Israel,,,,0.9992498186576584,3581.1934324747917,8589764.865867862,69337.94069966274,powerlaw
2021-02-14,,,,,8663038.0,,,,,,Israel,,,,0.9992492796055772,3601.918637747887,8589891.479989989,69544.60137226338,powerlaw
2021-02-15,,,,,8663391.0,,,,,,Israel,,,,0.9992487402292658,3622.705614178566,8590016.96928828,69751.32509754121,powerlaw
2021-02-16,,,,,8663744.0,,,,,,Israel,,,,0.9992482005286089,3643.554380613361,8590142.325315436,69958.12030395029,powerlaw
2021-02-17,,,,,8664098.0,,,,,,Israel,,,,0.9992476605034908,3664.4649584180793,8590268.53952041,70164.9955211711,powerlaw
2021-02-18,,,,,8664451.0,,,,,,Israel,,,,0.9992471201537964,3685.437371508062,8590393.628890144,70371.93373834822,powerlaw
2021-02-19,,,,,8664805.0,,,,,,Israel,,,,0.9992465794794104,3706.4716387140825,8590519.576326434,70578.95203485235,powerlaw
2021-02-20,,,,,8665158.0,,,,,,Israel,,,,0.9992460384802178,3727.567783971961,8590644.398920195,70786.03329583287,powerlaw
2021-02-21,,,,,8665511.0,,,,,,Israel,,,,0.9992454971561032,3748.725826101865,8590769.088094605,70993.186079293,powerlaw
2021-02-22,,,,,8665865.0,,,,,,Israel,,,,0.9992449555069516,3769.9457864819615,8590894.635168942,71200.41904457635,powerlaw
2021-02-23,,,,,8666218.0,,,,,,Israel,,,,0.999244413532648,3791.2276890787093,8591019.057390252,71407.71492066918,powerlaw
2021-02-24,,,,,8666572.0,,,,,,Israel,,,,0.9992438712330776,3812.571552696233,8591144.337400537,71615.09104676679,powerlaw
2021-02-25,,,,,8666925.0,,,,,,Israel,,,,0.999243328608125,3833.977401321369,8591268.492551034,71822.53004764432,powerlaw
2021-02-26,,,,,8667279.0,,,,,,Israel,,,,0.9992427856576755,3855.445253747475,8591393.505379723,72030.04936653099,powerlaw
2021-02-27,,,,,8667632.0,,,,,,Israel,,,,0.9992422423816146,3876.975133981714,8591517.393342135,72237.63152388281,powerlaw
2021-02-28,,,,,8667986.0,,,,,,Israel,,,,0.9992416987798272,3898.567060806589,8591642.13887209,72445.29406710269,powerlaw
2021-03-01,,,,,8668339.0,,,,,,Israel,,,,0.9992411548521988,3920.2210582495472,8591765.759529559,72653.01941219151,powerlaw
2021-03-02,,,,,8668693.0,,,,,,Israel,,,,0.9992406105986144,3941.937145082151,8591890.237644061,72860.82521085639,powerlaw
2021-03-03,,,,,8669046.0,,,,,,Israel,,,,0.9992400660189596,3963.7153453520855,8592013.590880003,73068.69377464509,powerlaw
2021-03-04,,,,,8669400.0,,,,,,Israel,,,,0.99923952111312,3985.555677819932,8592137.801462568,73276.64285961173,powerlaw
2021-03-05,,,,,8669754.0,,,,,,Israel,,,,0.9992389758809808,4007.4581665535798,8592261.878222598,73484.66361084866,powerlaw
2021-03-06,,,,,8670107.0,,,,,,Israel,,,,0.999238430322428,4029.422832974176,8592384.830095433,73692.74707159313,powerlaw
2021-03-07,,,,,8670461.0,,,,,,Israel,,,,0.9992378844373466,4051.4496958256773,8592508.63914966,73900.91115451408,powerlaw
2021-03-08,,,,,8670815.0,,,,,,Israel,,,,0.9992373382256228,4073.538779206164,8592632.314294498,74109.14692629728,powerlaw
2021-03-09,,,,,8671168.0,,,,,,Israel,,,,0.999236791687142,4095.690104543533,8592754.864544155,74317.44535130139,powerlaw
2021-03-10,,,,,8671522.0,,,,,,Israel,,,,0.9992362448217904,4117.90369056492,8592878.271810073,74525.82449936353,powerlaw
2021-03-11,,,,,8671876.0,,,,,,Israel,,,,0.9992356976294532,4140.179561398555,8593001.545080338,74734.27535826378,powerlaw
2021-03-12,,,,,8672229.0,,,,,,Israel,,,,0.9992351501100171,4162.517738478907,8593123.693447901,74942.78881362015,powerlaw
2021-03-13,,,,,8672583.0,,,,,,Israel,,,,0.9992346022633672,4184.918240516142,8593246.698666973,75151.38309251082,powerlaw
2021-03-14,,,,,8672937.0,,,,,,Israel,,,,0.99923405408939,4207.381091668525,8593369.569804445,75360.04910388656,powerlaw
2021-03-15,,,,,8673290.0,,,,,,Israel,,,,0.9992335055879714,4229.906313376994,8593491.316032277,75568.77765434557,powerlaw
2021-03-16,,,,,8673644.0,,,,,,Israel,,,,0.9992329567589976,4252.493924334566,8593613.918947222,75777.58712844372,powerlaw
2021-03-17,,,,,8673998.0,,,,,,Israel,,,,0.9992324076023548,4275.1439487294265,8593736.387695009,75986.46835626168,powerlaw
2021-03-18,,,,,8674352.0,,,,,,Israel,,,,0.9992318581179293,4297.8564080088645,8593858.72224727,76195.42134472026,powerlaw
2021-03-19,,,,,8674706.0,,,,,,Israel,,,,0.999231308305607,4320.631323622228,8593980.9225756,76404.44610077732,powerlaw
2021-03-20,,,,,8675059.0,,,,,,Israel,,,,0.9992307581652746,4343.468717020954,8594101.997983888,76613.53329909126,powerlaw
2021-03-21,,,,,8675413.0,,,,,,Israel,,,,0.9992302076968184,4366.368606869117,8594223.92980588,76822.70158725049,powerlaw
2021-03-22,,,,,8675767.0,,,,,,Israel,,,,0.9992296569001248,4389.331017404583,8594345.727319174,77031.94166342191,powerlaw
2021-03-23,,,,,8676121.0,,,,,,Israel,,,,0.9992291057750804,4412.355970084887,8594467.390495578,77241.25353433729,powerlaw
2021-03-24,,,,,8676475.0,,,,,,Israel,,,,0.999228554321572,4435.443486369577,8594588.919306992,77450.6372066388,powerlaw
2021-03-25,,,,,8676829.0,,,,,,Israel,,,,0.9992280025394856,4458.593587720185,8594710.313725328,77660.09268695174,powerlaw
2021-03-26,,,,,8677182.0,,,,,,Israel,,,,0.9992274504287084,4481.806295600222,8594830.583213113,77869.61049128653,powerlaw
2021-03-27,,,,,8677536.0,,,,,,Israel,,,,0.999226897989127,4505.081628638426,8594951.70878766,78079.2095837024,powerlaw
2021-03-28,,,,,8677890.0,,,,,,Israel,,,,0.999226345220628,4528.419611131914,8595072.699885175,78288.88050369345,powerlaw
2021-03-29,,,,,8678244.0,,,,,,Israel,,,,0.9992257921230988,4551.820264550047,8595193.556477752,78498.62325769651,powerlaw
2021-03-30,,,,,8678598.0,,,,,,Israel,,,,0.9992252386964257,4575.283610364108,8595314.278537583,78708.43785205329,powerlaw
2021-03-31,,,,,8678952.0,,,,,,Israel,,,,0.999224684940496,4598.80967004728,8595434.866036871,78918.32429308128,powerlaw
2021-04-01,,,,,8679306.0,,,,,,Israel,,,,0.9992241308551968,4622.398465074628,8595555.318947861,79128.2825870644,powerlaw
2021-04-02,,,,,8679660.0,,,,,,Israel,,,,0.9992235764404148,4646.0500169231,8595675.637242844,79338.31274023258,powerlaw
2020-01-31,0.0,2.0,2.0,0.0,60536035.0,1.9822904156555753e-06,60536033.0,0.999999999724682,2.0816823475433566e-05,2.8547058675387763e-05,Italy,14.261766602192134,0.0013824999999999998,0.01025,0.999999999724682,0.0,60536033.0,2.0,poisson
2020-02-01,0.0,2.0,2.0,1.0,60535567.0,1.9822904156555753e-06,60535565.0,0.9999999997246776,2.0816823475433566e-05,2.8547058675387763e-05,Italy,14.261766602192134,0.0013824999999999998,0.01025,0.9999999996721426,0.0,60535565.0,2.0,poisson
2020-02-02,0.0,2.0,2.0,2.0,60535099.0,1.9822904156555753e-06,60535097.0,0.9999999997246732,2.0816823475433566e-05,2.8547058675387763e-05,Italy,14.261766602192134,0.0013824999999999998,0.01025,0.9999999995943871,0.0,60535096.0,3.0,poisson
2020-02-03,0.0,2.0,2.0,3.0,60534631.0,1.9822904156555753e-06,60534629.0,0.9999999997246692,2.0816823475433566e-05,2.8547058675387763e-05,Italy,14.261766602192134,0.0013824999999999998,0.01025,0.9999999994749204,0.0,60534627.0,4.0,poisson
2020-02-04,0.0,2.0,2.0,4.0,60534163.0,1.9822904156555753e-06,60534161.0,0.9999999997246648,2.0816823475433566e-05,2.8547058675387763e-05,Italy,14.261766602192134,0.0013824999999999998,0.01025,0.9999999993835179,0.0,60534159.0,4.0,poisson
2020-02-05,0.0,2.0,2.0,5.0,60533695.0,1.9822904156555753e-06,60533693.0,0.9999999997246606,2.0816823475433566e-05,2.8547058675387763e-05,Italy,14.261766602192134,0.0013824999999999998,0.01025,0.99999999927491,0.0,60533690.0,5.0,poisson
2020-02-06,0.0,2.0,2.0,6.0,60533227.0,1.9822904156555753e-06,60533225.0,0.9999999997246564,2.0816823475433566e-05,2.8547058675387763e-05,Italy,14.261766602192134,0.0013824999999999998,0.01025,0.9999999991454988,0.0,60533221.0,6.0,poisson
2020-02-07,0.0,3.0,3.0,7.0,60532759.0,1.9822904156555753e-06,60532756.0,0.9999999995869782,2.0816823475433566e-05,2.8547058675387763e-05,Italy,14.261766602192134,0.0013824999999999998,0.01025,0.9999999989910144,0.0,60532752.0,7.0,poisson
2020-02-08,0.0,3.0,3.0,8.0,60532291.0,1.9822904156555753e-06,60532288.0,0.9999999995869716,2.0816823475433566e-05,2.8547058675387763e-05,Italy,14.261766602192134,0.0013824999999999998,0.01025,0.9999999988059756,0.0,60532282.0,8.0,poisson
2020-02-09,0.0,3.0,3.0,9.0,60531823.0,1.9822904156555753e-06,60531820.0,0.9999999995869654,2.0816823475433566e-05,2.8547058675387763e-05,Italy,14.261766602192134,0.0013824999999999998,0.01025,0.9999999985836988,0.0,60531813.0,10.0,poisson
2020-02-10,0.0,3.0,3.0,10.0,60531355.0,1.9822904156555753e-06,60531352.0,0.9999999995869591,2.0816823475433566e-05,2.8547058675387763e-05,Italy,14.261766602192134,0.0013824999999999998,0.01025,0.9999999983159008,0.0,60531343.0,12.0,poisson
2020-02-11,0.0,3.0,3.0,11.0,60530887.0,1.9822904156555753e-06,60530884.0,0.9999999995869526,2.0816823475433566e-05,2.8547058675387763e-05,Italy,14.261766602192134,0.0013824999999999998,0.01025,0.999999997855332,0.0,60530871.0,15.0,poisson
2020-02-12,0.0,3.0,3.0,12.0,60530419.0,1.9822904156555753e-06,60530416.0,0.9999999995869462,2.0816823475433566e-05,2.8547058675387763e-05,Italy,14.261766602192134,0.0013824999999999998,0.01025,0.9999999972392434,0.0,60530399.0,20.0,poisson
2020-02-13,0.0,3.0,3.0,13.0,60529951.0,1.9822904156555753e-06,60529948.0,0.99999999958694,2.0816823475433566e-05,2.8547058675387763e-05,Italy,14.261766602192134,0.0013824999999999998,0.01025,0.9999999964069072,0.0,60529925.0,26.0,poisson
2020-02-14,0.0,3.0,3.0,14.0,60529484.0,1.9822904156555753e-06,60529481.0,0.9999999995869334,2.0816823475433566e-05,2.8547058675387763e-05,Italy,14.261766602192134,0.0013824999999999998,0.01025,0.9999999952709908,0.0,60529450.0,34.0,poisson
2020-02-15,0.0,3.0,3.0,15.0,60529016.0,1.9822904156555753e-06,60529013.0,0.9999999995869272,2.0816823475433566e-05,2.8547058675387763e-05,Italy,14.261766602192134,0.0013824999999999998,0.01025,0.9999999937047116,0.0,60528970.0,45.0,poisson
2020-02-16,0.0,3.0,3.0,16.0,60528548.0,1.9822904156555753e-06,60528545.0,0.9999999995869208,2.0816823475433566e-05,2.8547058675387763e-05,Italy,14.261766602192134,0.0013824999999999998,0.01025,0.9999999917124872,0.0,60528488.0,60.0,poisson
2020-02-17,0.0,3.0,3.0,17.0,60528080.0,1.9822904156555753e-06,60528077.0,0.9999999995869142,2.0816823475433566e-05,2.8547058675387763e-05,Italy,14.261766602192134,0.0013824999999999998,0.01025,0.9999999893161559,0.0,60528002.0,77.0,poisson
2020-02-18,0.0,3.0,3.0,18.0,60527612.0,1.9822904156555753e-06,60527609.0,0.999999999586908,2.0816823475433566e-05,2.8547058675387763e-05,Italy,14.261766602192134,0.0013824999999999998,0.01025,0.9999999864482082,0.0,60527514.0,98.0,poisson
2020-02-19,0.0,3.0,3.0,19.0,60527144.0,1.9822904156555753e-06,60527141.0,0.9999999995869014,2.0816823475433566e-05,2.8547058675387763e-05,Italy,14.261766602192134,0.0013824999999999998,0.01025,0.9999999830297748,1.0,60527021.0,123.0,poisson
2020-02-20,0.0,3.0,3.0,20.0,60526676.0,1.9822904156555753e-06,60526673.0,0.9999999995868952,2.0816823475433566e-05,2.8547058675387763e-05,Italy,14.261766602192134,0.0013824999999999998,0.01025,0.9999999799014292,1.0,60526530.0,145.0,poisson
2020-02-21,0.0,3.0,3.0,21.0,60526208.0,1.9822904156555753e-06,60526205.0,0.9999999995868888,2.0816823475433566e-05,2.8547058675387763e-05,Italy,14.261766602192134,0.0013824999999999998,0.01025,0.9999999762243664,1.0,60526035.0,172.0,poisson
2020-02-22,0.0,9.0,9.0,22.0,60525740.0,1.9822904156555753e-06,60525731.0,0.9999999987606468,2.0816823475433566e-05,2.8547058675387763e-05,Italy,14.261766602192134,0.0013824999999999998,0.01025,0.9999999719034316,1.0,60525536.0,203.0,poisson
2020-02-23,2.0,76.0,74.0,23.0,60525272.0,1.9822904156555753e-06,60525196.0,0.999999989534184,2.0816823475433566e-05,2.8547058675387763e-05,Italy,14.261766602192134,0.0013824999999999998,0.01025,0.9999999671049238,1.0,60525033.0,237.0,poisson
2020-02-24,2.0,124.0,122.0,24.0,60524805.0,1.9822904156555753e-06,60524681.0,0.9999999829239248,2.0816823475433566e-05,2.8547058675387763e-05,Italy,14.261766602192134,0.0013824999999999998,0.01025,0.9999999615006004,3.0,60524525.0,277.0,poisson
2020-02-25,6.0,229.0,223.0,25.0,60524337.0,1.9822904156555753e-06,60524108.0,0.9999999684638299,2.0816823475433566e-05,2.8547058675387763e-05,Italy,14.261766602192134,0.0013824999999999998,0.01025,0.9999999531188664,5.0,60523997.0,335.0,poisson
2020-02-26,11.0,322.0,311.0,26.0,60523869.0,1.9822904156555753e-06,60523547.0,0.9999999556558444,2.0816823475433566e-05,2.8547058675387763e-05,Italy,14.261766602192134,0.0013824999999999998,0.01025,0.9999999451372112,8.0,60523471.0,390.0,poisson
2020-02-27,12.0,400.0,388.0,27.0,60523401.0,1.9822904156555753e-06,60523001.0,0.9999999449132052,2.0816823475433566e-05,2.8547058675387763e-05,Italy,14.261766602192134,0.0013824999999999998,0.01025,0.9999999357592688,12.0,60522935.0,454.0,poisson
2020-02-28,17.0,650.0,633.0,28.0,60522933.0,1.9822904156555753e-06,60522283.0,0.9999999104823892,2.0816823475433566e-05,2.8547058675387763e-05,Italy,14.261766602192134,0.0013824999999999998,0.01025,0.9999999248070536,19.0,60522387.0,527.0,poisson
2020-02-29,21.0,888.0,867.0,29.0,60522465.0,1.9822904156555753e-06,60521577.0,0.99999987770304,2.0816823475433566e-05,2.8547058675387763e-05,Italy,14.261766602192134,0.0013824999999999998,0.01025,0.9999999119656732,28.0,60521826.0,612.0,poisson
2020-03-01,29.0,1128.0,1099.0,30.0,60521997.0,1.9822904156555753e-06,60520869.0,0.9999998446470968,2.0816823475433566e-05,2.8547058675387763e-05,Italy,14.261766602192134,0.0013824999999999998,0.01025,0.9999998968845376,39.0,60521248.0,710.0,poisson
2020-03-02,35.0,1689.0,1654.0,31.0,60521530.0,1.9822904156555753e-06,60519841.0,0.99999976737915,2.0816823475433566e-05,2.8547058675387763e-05,Italy,14.261766602192134,0.0013824999999999998,0.01025,0.9999998792516246,56.0,60520653.0,821.0,poisson
2020-03-03,52.0,2036.0,1984.0,32.0,60521062.0,1.9822904156555753e-06,60519026.0,0.9999997195827509,2.0816823475433566e-05,2.8547058675387763e-05,Italy,14.261766602192134,0.0013824999999999998,0.01025,0.9999998585131435,76.0,60520035.0,951.0,poisson
2020-03-04,80.0,2502.0,2422.0,33.0,60520594.0,1.9822904156555753e-06,60518092.0,0.9999996553941508,2.0816823475433566e-05,2.8547058675387763e-05,Italy,14.261766602192134,0.0013824999999999998,0.01025,0.9999998341343341,101.0,60519390.0,1103.0,poisson
2020-03-05,107.0,3089.0,2982.0,34.0,60520126.0,1.9822904156555753e-06,60517037.0,0.9999995745367328,2.0816823475433566e-05,2.8547058675387763e-05,Italy,14.261766602192134,0.0013824999999999998,0.01025,0.9999998054858104,131.0,60518714.0,1281.0,poisson
2020-03-06,148.0,3858.0,3710.0,35.0,60519658.0,1.9822904156555753e-06,60515800.0,0.9999994686069598,2.0816823475433566e-05,2.8547058675387763e-05,Italy,14.261766602192134,0.0013824999999999998,0.01025,0.9999997718350371,169.0,60518001.0,1487.0,poisson
2020-03-07,197.0,4636.0,4439.0,36.0,60519190.0,1.9822904156555753e-06,60514554.0,0.9999993614328478,2.0816823475433566e-05,2.8547058675387763e-05,Italy,14.261766602192134,0.0013824999999999998,0.01025,0.9999997323683052,215.0,60517247.0,1728.0,poisson
2020-03-08,234.0,5883.0,5649.0,37.0,60518723.0,1.9822904156555753e-06,60512840.0,0.9999991896489986,2.0816823475433566e-05,2.8547058675387763e-05,Italy,14.261766602192134,0.0013824999999999998,0.01025,0.9999996861810819,273.0,60516445.0,2005.0,poisson
2020-03-09,366.0,7375.0,7009.0,38.0,60518255.0,1.9822904156555753e-06,60510880.0,0.9999989841059412,2.0816823475433566e-05,2.8547058675387763e-05,Italy,14.261766602192134,0.0013824999999999998,0.01025,0.9999996321109036,345.0,60515584.0,2326.0,poisson
2020-03-10,463.0,9172.0,8709.0,39.0,60517787.0,1.9822904156555753e-06,60508615.0,0.9999987365338596,2.0816823475433566e-05,2.8547058675387763e-05,Italy,14.261766602192134,0.0013824999999999998,0.01025,0.9999995688454668,434.0,60514657.0,2696.0,poisson
2020-03-11,631.0,10149.0,9518.0,40.0,60517319.0,1.9822904156555753e-06,60507170.0,0.9999986019167336,2.0816823475433566e-05,2.8547058675387763e-05,Italy,14.261766602192134,0.0013824999999999998,0.01025,0.9999994948149664,532.0,60513652.0,3136.0,poisson
2020-03-12,827.0,12462.0,11635.0,41.0,60516851.0,1.9822904156555753e-06,60504389.0,0.9999982832282814,2.0816823475433566e-05,2.8547058675387763e-05,Italy,14.261766602192134,0.0013824999999999998,0.01025,0.9999994081879996,651.0,60512555.0,3645.0,poisson
2020-03-13,1016.0,15113.0,14097.0,42.0,60516383.0,1.9822904156555753e-06,60501270.0,0.9999979179473026,2.0816823475433566e-05,2.8547058675387763e-05,Italy,14.261766602192134,0.0013824999999999998,0.01025,0.9999993068463372,795.0,60511351.0,4237.0,poisson
2020-03-14,1268.0,17660.0,16392.0,43.0,60515916.0,1.9822904156555753e-06,60498256.0,0.9999975669693556,2.0816823475433566e-05,2.8547058675387763e-05,Italy,14.261766602192134,0.0013824999999999998,0.01025,0.9999991882930174,963.0,60510024.0,4929.0,poisson
2020-03-15,1441.0,21157.0,19716.0,44.0,60515448.0,1.9822904156555753e-06,60494291.0,0.99999708505587,2.0816823475433566e-05,2.8547058675387763e-05,Italy,14.261766602192134,0.0013824999999999998,0.01025,0.9999990496300072,1165.0,60508549.0,5733.0,poisson
2020-03-16,1809.0,24747.0,22938.0,45.0,60514980.0,1.9822904156555753e-06,60490233.0,0.9999965902831836,2.0816823475433566e-05,2.8547058675387763e-05,Italy,14.261766602192134,0.0013824999999999998,0.01025,0.9999988874624308,1401.0,60506904.0,6675.0,poisson
2020-03-17,2503.0,27980.0,25477.0,46.0,60514512.0,1.9822904156555753e-06,60486532.0,0.9999961446679674,2.0816823475433566e-05,2.8547058675387763e-05,Italy,14.261766602192134,0.0013824999999999998,0.01025,0.9999986978164388,1662.0,60505060.0,7790.0,poisson
2020-03-18,2503.0,31506.0,29003.0,47.0,60514044.0,1.9822904156555753e-06,60482538.0,0.9999956586307958,2.0816823475433566e-05,2.8547058675387763e-05,Italy,14.261766602192134,0.0013824999999999998,0.01025,0.9999984760513284,1959.0,60502983.0,9102.0,poisson
2020-03-19,2978.0,35713.0,32735.0,48.0,60513577.0,1.9822904156555753e-06,60477864.0,0.9999950786801296,2.0816823475433566e-05,2.8547058675387763e-05,Italy,14.261766602192134,0.0013824999999999998,0.01025,0.9999982167598084,2294.0,60500634.0,10649.0,poisson
2020-03-20,3407.0,41035.0,37628.0,49.0,60513109.0,1.9822904156555753e-06,60472074.0,0.9999943449620471,2.0816823475433566e-05,2.8547058675387763e-05,Italy,14.261766602192134,0.0013824999999999998,0.01025,0.9999979136175492,2680.0,60497966.0,12463.0,poisson
2020-03-21,4032.0,47021.0,42989.0,50.0,60512641.0,1.9822904156555753e-06,60465620.0,0.9999935196097556,2.0816823475433566e-05,2.8547058675387763e-05,Italy,14.261766602192134,0.0013824999999999998,0.01025,0.999997559233114,3121.0,60494927.0,14593.0,poisson
2020-03-22,4827.0,53578.0,48751.0,51.0,60512173.0,1.9822904156555753e-06,60458595.0,0.9999926154155516,2.0816823475433566e-05,2.8547058675387763e-05,Italy,14.261766602192134,0.0013824999999999998,0.01025,0.9999971449779796,3621.0,60491453.0,17099.0,poisson
2020-03-23,5476.0,59138.0,53662.0,52.0,60511706.0,1.9822904156555753e-06,60452568.0,0.9999918485875412,2.0816823475433566e-05,2.8547058675387763e-05,Italy,14.261766602192134,0.0013824999999999998,0.01025,0.9999966607695524,4171.0,60487473.0,20062.0,poisson
2020-03-24,6077.0,63927.0,57850.0,53.0,60511238.0,1.9822904156555753e-06,60447311.0,0.9999911880001822,2.0816823475433566e-05,2.8547058675387763e-05,Italy,14.261766602192134,0.0013824999999999998,0.01025,0.999996093005523,4764.0,60482886.0,23588.0,poisson
2020-03-25,6820.0,69176.0,62356.0,54.0,60510770.0,1.9822904156555753e-06,60441594.0,0.9999904638917004,2.0816823475433566e-05,2.8547058675387763e-05,Italy,14.261766602192134,0.0013824999999999998,0.01025,0.9999954292803328,5403.0,60477604.0,27764.0,poisson
2020-03-26,7505.0,74386.0,66881.0,55.0,60510302.0,1.9822904156555753e-06,60435916.0,0.9999897450778148,2.0816823475433566e-05,2.8547058675387763e-05,Italy,14.261766602192134,0.0013824999999999998,0.01025,0.9999946534362506,6088.0,60471508.0,32706.0,poisson
2020-03-27,8165.0,80539.0,72374.0,56.0,60509835.0,1.9822904156555753e-06,60429296.0,0.99998889608301,2.0816823475433566e-05,2.8547058675387763e-05,Italy,14.261766602192134,0.0013824999999999998,0.01025,0.9999937466073924,6830.0,60464465.0,38540.0,poisson
2020-03-28,9136.0,86498.0,77362.0,57.0,60509367.0,1.9822904156555753e-06,60422869.0,0.9999880737428574,2.0816823475433566e-05,2.8547058675387763e-05,Italy,14.261766602192134,0.0013824999999999998,0.01025,0.9999926867547456,7623.0,60456311.0,45433.0,poisson
2020-03-29,10023.0,92472.0,82449.0,58.0,60508899.0,1.9822904156555753e-06,60416427.0,0.9999872492262566,2.0816823475433566e-05,2.8547058675387763e-05,Italy,14.261766602192134,0.0013824999999999998,0.01025,0.9999914481653868,8468.0,60446863.0,53568.0,poisson
2020-03-30,10781.0,97689.0,86908.0,59.0,60508431.0,1.9822904156555753e-06,60410742.0,0.9999865290749396,2.0816823475433566e-05,2.8547058675387763e-05,Italy,14.261766602192134,0.0013824999999999998,0.01025,0.9999900008058372,9359.0,60435903.0,63169.0,poisson
2020-03-31,11591.0,101739.0,90148.0,60.0,60507964.0,1.9822904156555753e-06,60406225.0,0.9999859699092024,2.0816823475433566e-05,2.8547058675387763e-05,Italy,14.261766602192134,0.0013824999999999998,0.01025,0.9999883096200142,10283.0,60423179.0,74502.0,poisson
2020-04-01,12430.0,105792.0,93362.0,61.0,60507496.0,1.9822904156555753e-06,60401704.0,0.9999854102741388,2.0816823475433566e-05,2.8547058675387763e-05,Italy,14.261766602192134,0.0013824999999999998,0.01025,0.9999863336947604,11240.0,60408394.0,87862.0,poisson
2020-04-02,13157.0,110574.0,97417.0,62.0,60507028.0,1.9822904156555753e-06,60396454.0,0.9999847499512196,2.0816823475433566e-05,2.8547058675387763e-05,Italy,14.261766602192134,0.0013824999999999998,0.01025,0.9999840252848758,12238.0,60391205.0,103585.0,poisson
2020-04-03,13917.0,115242.0,101325.0,63.0,60506560.0,1.9822904156555753e-06,60391318.0,0.9999841052940022,2.0816823475433566e-05,2.8547058675387763e-05,Italy,14.261766602192134,0.0013824999999999998,0.01025,0.9999813286843487,13277.0,60371209.0,122074.0,poisson
2020-04-04,14681.0,119827.0,105146.0,64.0,60506093.0,1.9822904156555753e-06,60386266.0,0.9999834720272709,2.0816823475433566e-05,2.8547058675387763e-05,Italy,14.261766602192134,0.0013824999999999998,0.01025,0.9999781789118372,14355.0,60347941.0,143797.0,poisson
2020-04-05,,,,,60505625.0,,,,,,Italy,,,,0.9999747889809076,15828.91925,60322944.27220525,166851.80854475152,poisson
2020-04-06,,,,,60505157.0,,,,,,Italy,,,,0.9999708733008468,17539.150287583703,60294155.7818775,193462.06783491353,poisson
2020-04-07,,,,,60504689.0,,,,,,Italy,,,,0.9999663506210672,19522.13648289157,60260994.169178,224172.6943391143,poisson
2020-04-08,,,,,60504222.0,,,,,,Italy,,,,0.999961127229782,21819.90659986749,60222790.88013287,259611.21326726364,poisson
2020-04-09,,,,,60503754.0,,,,,,Italy,,,,0.9999550950744664,24480.921535856938,60178773.7795812,300499.298882939,poisson
2020-04-10,,,,,60503286.0,,,,,,Italy,,,,0.9999481296098128,27561.03934940707,60128058.61769646,347666.3429541289,poisson
2020-04-11,,,,,60502819.0,,,,,,Italy,,,,0.9999400873361542,31124.61936468689,60069629.69025602,402064.6903792912,poisson
2020-04-12,,,,,60502351.0,,,,,,Italy,,,,0.9999308029894384,35245.782441074625,60002318.4857465,464786.73181243,poisson
2020-04-13,,,,,60501883.0,,,,,,Italy,,,,0.9999200863399764,40009.84644215203,59924789.0095726,537084.1439852526,poisson
2020-04-14,,,,,60501415.0,,,,,,Italy,,,,0.9999077185523332,45514.95891800087,59835510.89954125,620389.1415407477,poisson
2020-04-15,,,,,60500948.0,,,,,,Italy,,,,0.9998934480588626,51873.947618793536,59732736.03245816,716338.0199230502,poisson
2020-04-16,,,,,60500480.0,,,,,,Italy,,,,0.999876985895538,59216.412323004806,59614466.81604695,826796.7716300496,poisson
2020-04-17,,,,,60500012.0,,,,,,Italy,,,,0.9998580004511242,67691.07923221281,59478431.88027854,953889.0404892444,poisson
2020-04-18,,,,,60499545.0,,,,,,Italy,,,,0.9998361115789732,77468.44189722757,59322050.80039421,1100025.757708565,poisson
2020-04-19,,,,,60499077.0,,,,,,Italy,,,,0.9998108840307628,88743.70591374037,59142397.16468965,1267936.129396607,poisson
2020-04-20,,,,,60498609.0,,,,,,Italy,,,,0.9997818201803991,101740.0512400556,58936169.25800035,1460699.6907595932,poisson
2020-04-21,,,,,60498142.0,,,,,,Italy,,,,0.999748352017628,116712.22307034142,58699652.00532917,1681777.771600489,poisson
2020-04-22,,,,,60497674.0,,,,,,Italy,,,,0.9997098324213556,133950.44522924646,58428680.49736827,1935043.0574024846,poisson
2020-04-23,,,,,60497206.0,,,,,,Italy,,,,0.9996655257548592,153784.63656762193,58118615.51872592,2224805.8447064613,poisson
2020-04-24,,,,,60496739.0,,,,,,Italy,,,,0.9996145978644384,176588.89647586318,57764316.75225458,2555833.351269554,poisson
2020-04-25,,,,,60496271.0,,,,,,Italy,,,,0.9995561056349588,202786.18832637608,57360125.96936225,2933358.8423113725,poisson
